"","Bottle Code","Year","Experiment","Location","Plot","Cut Trt","Var Trt","Cuts","Variety","Sample Timing","Sample Type","Harvest Point","Sample ID","Site","Paddock","Sample","Treatment","...9","...10","...11","Study","PlotNum","Main Treatment","SubPlot Treatment","...7","...8"
"3083","20230",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20230",NA,NA,NA,NA,NA,NA,NA,"2020","3.2","iwg","summer straw",NA,NA
"3084","20231",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20231",NA,NA,NA,NA,NA,NA,NA,"2020","3.3","iwg","summer straw",NA,NA
"3085","20232",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20232",NA,NA,NA,NA,NA,NA,NA,"2020","4.1","iwg","summer straw",NA,NA
"3086","20233",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20233",NA,NA,NA,NA,NA,NA,NA,"2020","4.2","iwg","summer straw",NA,NA
"3087","20234",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20234",NA,NA,NA,NA,NA,NA,NA,"2020","4.3","iwg","summer straw",NA,NA
"3088","20235",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20235",NA,NA,NA,NA,NA,NA,NA,"2020","5.1","iwg","summer straw",NA,NA
"3089","20236",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20236",NA,NA,NA,NA,NA,NA,NA,"2020","5.2","iwg","summer straw",NA,NA
"3090","20237",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20237",NA,NA,NA,NA,NA,NA,NA,"2020","5.3","iwg","summer straw",NA,NA
"3091","20238",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20238",NA,NA,NA,NA,NA,NA,NA,"2020","6.1","not taken",NA,NA,NA
"3092","20239",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20239",NA,NA,NA,NA,NA,NA,NA,"2020","6.2","not taken",NA,NA,NA
"3093","20240",NA,NA,"on farm legume",NA,NA,NA,NA,NA,NA,NA,NA,"20240",NA,NA,NA,NA,NA,NA,NA,"2020","6.3","not taken",NA,NA,NA
"3094","20241",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20241",NA,NA,NA,NA,NA,NA,NA,"2020","staples","102","summer","iwg",NA
"3095","20242",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20242",NA,NA,NA,NA,NA,NA,NA,"2020","staples","201","summer","iwg",NA
"3096","20243",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20243",NA,NA,NA,NA,NA,NA,NA,"2020","staples","301","summer","iwg",NA
"3097","20244",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20244",NA,NA,NA,NA,NA,NA,NA,"2020","staples","401","summer","iwg",NA
"3098","20245",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20245",NA,NA,NA,NA,NA,NA,NA,"2020","staples","502","summer","iwg",NA
"3099","20246",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20246",NA,NA,NA,NA,NA,NA,NA,"2020","staples","601","summer","iwg",NA
"3100","20247",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20247",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","102","1","summer","iwg"
"3101","20248",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20248",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","102","2","summer","iwg"
"3102","20249",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20249",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","201","1","summer","iwg"
"3103","20250",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20250",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","201","2","summer","iwg"
"3104","20251",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20251",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","301","1","summer","iwg"
"3105","20252",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20252",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","301","2","summer","iwg"
"3106","20253",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20253",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","403","1","summer","iwg"
"3107","20254",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20254",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","403","2","summer","iwg"
"3108","20255",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20255",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","501","1","summer","iwg"
"3109","20256",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20256",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","501","2","summer","iwg"
"3110","20257",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20257",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","601","1","summer","iwg"
"3111","20258",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20258",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","601","2","summer","iwg"
"3112","20259",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20259",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","701","1","summer","iwg"
"3113","20260",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20260",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","701","2","summer","iwg"
"3114","20261",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20261",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","801","1","summer","iwg"
"3115","20262",NA,NA,"water qual",NA,NA,NA,NA,NA,NA,NA,NA,"20262",NA,NA,NA,NA,NA,NA,NA,"2020","rosholt","801","2","summer","iwg"
"3116","20263",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,"20263",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3117","20264",NA,NA,"111",NA,NA,NA,NA,NA,NA,NA,NA,"20264",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3118","20265",NA,NA,"113",NA,NA,NA,NA,NA,NA,NA,NA,"20265",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3119","20266",NA,NA,"204",NA,NA,NA,NA,NA,NA,NA,NA,"20266",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3120","20267",NA,NA,"208",NA,NA,NA,NA,NA,NA,NA,NA,"20267",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3121","20268",NA,NA,"209",NA,NA,NA,NA,NA,NA,NA,NA,"20268",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3122","20269",NA,NA,"213",NA,NA,NA,NA,NA,NA,NA,NA,"20269",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3123","20270",NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,"20270",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3124","20271",NA,NA,"307",NA,NA,NA,NA,NA,NA,NA,NA,"20271",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3125","20272",NA,NA,"309",NA,NA,NA,NA,NA,NA,NA,NA,"20272",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3126","20273",NA,NA,"313",NA,NA,NA,NA,NA,NA,NA,NA,"20273",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3127","20274",NA,NA,"401",NA,NA,NA,NA,NA,NA,NA,NA,"20274",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3128","20275",NA,NA,"405",NA,NA,NA,NA,NA,NA,NA,NA,"20275",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3129","20276",NA,NA,"410",NA,NA,NA,NA,NA,NA,NA,NA,"20276",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3130","20277",NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,"20277",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3131","20278",NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,"20278",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3132","20279",NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,"20279",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3133","20280",NA,NA,"509",NA,NA,NA,NA,NA,NA,NA,NA,"20280",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3134","20281",NA,NA,"514",NA,NA,NA,NA,NA,NA,NA,NA,"20281",NA,NA,NA,NA,NA,NA,NA,"Apr","parce","winter rye","4/23/2020 cut",NA,NA
"3135","20282",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,"20282",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3136","20283",NA,NA,"111",NA,NA,NA,NA,NA,NA,NA,NA,"20283",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3137","20284",NA,NA,"113",NA,NA,NA,NA,NA,NA,NA,NA,"20284",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3138","20285",NA,NA,"204",NA,NA,NA,NA,NA,NA,NA,NA,"20285",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3139","20286",NA,NA,"208",NA,NA,NA,NA,NA,NA,NA,NA,"20286",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3140","20287",NA,NA,"209",NA,NA,NA,NA,NA,NA,NA,NA,"20287",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3141","20288",NA,NA,"213",NA,NA,NA,NA,NA,NA,NA,NA,"20288",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3142","20289",NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,"20289",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3143","20290",NA,NA,"307",NA,NA,NA,NA,NA,NA,NA,NA,"20290",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3144","20291",NA,NA,"309",NA,NA,NA,NA,NA,NA,NA,NA,"20291",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3145","20292",NA,NA,"313",NA,NA,NA,NA,NA,NA,NA,NA,"20292",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3146","20293",NA,NA,"401",NA,NA,NA,NA,NA,NA,NA,NA,"20293",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3147","20294",NA,NA,"405",NA,NA,NA,NA,NA,NA,NA,NA,"20294",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3148","20295",NA,NA,"410",NA,NA,NA,NA,NA,NA,NA,NA,"20295",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3149","20296",NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,"20296",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3150","20297",NA,NA,"504",NA,NA,NA,NA,NA,NA,NA,NA,"20297",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3151","20298",NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,"20298",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3152","20299",NA,NA,"509",NA,NA,NA,NA,NA,NA,NA,NA,"20299",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3153","20300",NA,NA,"514",NA,NA,NA,NA,NA,NA,NA,NA,"20300",NA,NA,NA,NA,NA,NA,NA,"May","parce","winter rye","5/7/2020 cut",NA,NA
"3154","20301",NA,NA,"108",NA,NA,NA,NA,NA,NA,NA,NA,"20301",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3155","20302",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,"20302",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3156","20303",NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,"20303",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3157","20304",NA,NA,"203",NA,NA,NA,NA,NA,NA,NA,NA,"20304",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3158","20305",NA,NA,"207",NA,NA,NA,NA,NA,NA,NA,NA,"20305",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3159","20306",NA,NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,"20306",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3160","20307",NA,NA,"214",NA,NA,NA,NA,NA,NA,NA,NA,"20307",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3161","20308",NA,NA,"304",NA,NA,NA,NA,NA,NA,NA,NA,"20308",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3162","20309",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"20309",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3163","20310",NA,NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,"20310",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3164","20311",NA,NA,"316",NA,NA,NA,NA,NA,NA,NA,NA,"20311",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3165","20312",NA,NA,"403",NA,NA,NA,NA,NA,NA,NA,NA,"20312",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3166","20313",NA,NA,"406",NA,NA,NA,NA,NA,NA,NA,NA,"20313",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3167","20314",NA,NA,"412",NA,NA,NA,NA,NA,NA,NA,NA,"20314",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3168","20315",NA,NA,"414",NA,NA,NA,NA,NA,NA,NA,NA,"20315",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3169","20316",NA,NA,"502",NA,NA,NA,NA,NA,NA,NA,NA,"20316",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3170","20317",NA,NA,"505",NA,NA,NA,NA,NA,NA,NA,NA,"20317",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3171","20318",NA,NA,"510",NA,NA,NA,NA,NA,NA,NA,NA,"20318",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3172","20319",NA,NA,"513",NA,NA,NA,NA,NA,NA,NA,NA,"20319",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3173","20320",NA,NA,"108",NA,NA,NA,NA,NA,NA,NA,NA,"20320",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3174","20321",NA,NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,"20321",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3175","20322",NA,NA,"110",NA,NA,NA,NA,NA,NA,NA,NA,"20322",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3176","20323",NA,NA,"114",NA,NA,NA,NA,NA,NA,NA,NA,"20323",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3177","20324",NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,"20324",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3178","20325",NA,NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,"20325",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3179","20326",NA,NA,"203",NA,NA,NA,NA,NA,NA,NA,NA,"20326",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3180","20327",NA,NA,"206",NA,NA,NA,NA,NA,NA,NA,NA,"20327",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3181","20328",NA,NA,"207",NA,NA,NA,NA,NA,NA,NA,NA,"20328",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3182","20329",NA,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,"20329",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3183","20330",NA,NA,"211",NA,NA,NA,NA,NA,NA,NA,NA,"20330",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3184","20331",NA,NA,"214",NA,NA,NA,NA,NA,NA,NA,NA,"20331",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3185","20332",NA,NA,"216",NA,NA,NA,NA,NA,NA,NA,NA,"20332",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3186","20333",NA,NA,"301",NA,NA,NA,NA,NA,NA,NA,NA,"20333",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3187","20334",NA,NA,"304",NA,NA,NA,NA,NA,NA,NA,NA,"20334",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3188","20335",NA,NA,"305",NA,NA,NA,NA,NA,NA,NA,NA,"20335",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3189","20336",NA,NA,"308",NA,NA,NA,NA,NA,NA,NA,NA,"20336",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3190","20337",NA,NA,"310",NA,NA,NA,NA,NA,NA,NA,NA,"20337",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3191","20338",NA,NA,"312",NA,NA,NA,NA,NA,NA,NA,NA,"20338",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3192","20339",NA,NA,"314",NA,NA,NA,NA,NA,NA,NA,NA,"20339",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3193","20340",NA,NA,"316",NA,NA,NA,NA,NA,NA,NA,NA,"20340",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3194","20341",NA,NA,"403",NA,NA,NA,NA,NA,NA,NA,NA,"20341",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3195","20342",NA,NA,"404",NA,NA,NA,NA,NA,NA,NA,NA,"20342",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3196","20343",NA,NA,"406",NA,NA,NA,NA,NA,NA,NA,NA,"20343",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3197","20344",NA,NA,"408",NA,NA,NA,NA,NA,NA,NA,NA,"20344",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3198","20345",NA,NA,"409",NA,NA,NA,NA,NA,NA,NA,NA,"20345",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3199","20346",NA,NA,"412",NA,NA,NA,NA,NA,NA,NA,NA,"20346",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3200","20347",NA,NA,"413",NA,NA,NA,NA,NA,NA,NA,NA,"20347",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3201","20348",NA,NA,"414",NA,NA,NA,NA,NA,NA,NA,NA,"20348",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3202","20349",NA,NA,"502",NA,NA,NA,NA,NA,NA,NA,NA,"20349",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3203","20350",NA,NA,"503",NA,NA,NA,NA,NA,NA,NA,NA,"20350",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3204","20351",NA,NA,"505",NA,NA,NA,NA,NA,NA,NA,NA,"20351",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3205","20352",NA,NA,"507",NA,NA,NA,NA,NA,NA,NA,NA,"20352",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3206","20353",NA,NA,"510",NA,NA,NA,NA,NA,NA,NA,NA,"20353",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3207","20354",NA,NA,"511",NA,NA,NA,NA,NA,NA,NA,NA,"20354",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3208","20355",NA,NA,"513",NA,NA,NA,NA,NA,NA,NA,NA,"20355",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3209","20356",NA,NA,"516",NA,NA,NA,NA,NA,NA,NA,NA,"20356",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3210","20357",NA,NA,"101",NA,NA,NA,NA,NA,NA,NA,NA,"20357",NA,NA,NA,NA,NA,NA,NA,"apr","parce","winter rye","4/23/2020 cut",NA,NA
"3211","20358",NA,NA,"101",NA,NA,NA,NA,NA,NA,NA,NA,"20358",NA,NA,NA,NA,NA,NA,NA,"may","parce","winter rye","5/7/2020 cut",NA,NA
"3212","20359",NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,"20359",NA,NA,NA,NA,NA,NA,NA,"Sum-A","parce","alfalfa","summer",NA,NA
"3213","20360",NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,"20360",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3214","20361",NA,NA,"103",NA,NA,NA,NA,NA,NA,NA,NA,"20361",NA,NA,NA,NA,NA,NA,NA,"Sum-K","parce","iwg","summer",NA,NA
"3215","20362",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20362",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","101","1","1","Enclosed"
"3216","20363",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20363",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","102","1","2","Enclosed"
"3217","20364",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20364",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","103","1","3","Enclosed"
"3218","20365",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20365",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","104","1","4","Grazed"
"3219","20366",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20366",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","105","1","5","Grazed"
"3220","20367",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20367",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","106","1","6","Grazed"
"3221","20368",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20368",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","201","2","1","Enclosed"
"3222","20369",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20369",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","202","2","2","Enclosed"
"3223","20370",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20370",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","203","2","3","Enclosed"
"3224","20371",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20371",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","204","2","4","Grazed"
"3225","20372",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20372",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","205","2","5","Grazed"
"3226","20373",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20373",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","206","2","6","Grazed"
"3227","20374",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20374",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","301","3","1","Enclosed"
"3228","20375",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20375",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","302","3","2","Enclosed"
"3229","20376",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20376",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","303","3","3","Enclosed"
"3230","20377",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20377",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","304","3","4","Grazed"
"3231","20378",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20378",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","305","3","5","Grazed"
"3232","20379",NA,NA,"Anderson",NA,NA,NA,NA,NA,NA,NA,NA,"20379",NA,NA,NA,NA,NA,NA,NA,"2020","Summer Straw","306","3","6","Grazed"
"3233","20380",NA,NA,"Honken",NA,NA,NA,NA,NA,NA,NA,NA,"20380",NA,NA,NA,NA,NA,NA,NA,"2020","summer straw","1","1","1","Enclosed"
"3234","20381",NA,NA,"Honken",NA,NA,NA,NA,NA,NA,NA,NA,"20381",NA,NA,NA,NA,NA,NA,NA,"2020","summer straw","2","1","2","Enclosed"
"3235","20382",NA,NA,"Honken",NA,NA,NA,NA,NA,NA,NA,NA,"20382",NA,NA,NA,NA,NA,NA,NA,"2020","summer straw","3","1","3","Enclosed"
